retriever_name,count,mean,std,min,25%,50%,75%,max
field_metadata_balanced_grammar,70.0,8.08533399571443,4.3728982591900225,4.436863136863137,5.0,5.266160714285714,12.0,17.234782608695653
hybrid_fusion_balanced_grammar,150.0,0.00936354592734195,0.0021548182849945537,0.0064285714285714,0.007258064516129,0.009090909090909,0.0111877549518482,0.0143017344497607
semantic_e5_balanced_grammar,150.0,0.8090286604563395,0.037150498311269396,0.7217053174972534,0.7797080278396606,0.8094334304332733,0.8491671085357666,0.8668004870414734
sparse_bm25_balanced_grammar,150.0,0.4613110700280082,1.946620899685105,-2.528189672961932,-1.3105787599243206,0.0,2.678610096887993,3.8819791183839976
